image_id,Long_Rx,Lat_Rx,Decimal Hour Rx,Long_Tx,Lat_Tx,Decimal Hour Tx,Pw,PL,rms_delay_ns,mean_delay,rms_delay,d,dx,dy,relative speed,vx,vy
122.png,-43.3134614,-23.0098166,11.40234833,-43.31338448,-23.0095758,11.40234444,-50.54863741,67.54863741,84.639083,0.173494231,0.084639083,27.80862567,7.399112325,26.80620821,0.156883432,0.041742377,0.151228255
123.png,-43.31344368,-23.00977348,11.40260639,-43.3133776,-23.00955036,11.40254444,-50.32899902,67.32899902,110.417685,0.184946646,0.110417685,25.62100888,6.2846942,24.83825104,2.204863684,0.540841076,2.137501999
124.png,-43.31341528,-23.00970996,11.40311806,-43.313353,-23.00946276,11.40304444,-46.91224371,63.91224371,114.297283,0.183548898,0.114297283,28.11061267,5.889156776,27.4868037,6.21703786,1.302465765,6.079074164
125.png,-43.3134088,-23.0096826,11.4033675,-43.31333936,-23.00941468,11.40334444,-47.92430427,64.92430427,110.842343,0.1539323,0.110842343,30.51258988,6.623932551,29.78492335,0.34936397,0.075842902,0.341032311
126.png,-43.31339908,-23.00964244,11.40362556,-43.31332784,-23.00937292,11.40354444,-47.25900257,64.25900257,74.162143,0.110944614,0.074162143,30.72825223,6.809099759,29.96433956,0.215339976,0.04771737,0.209986566
127.png,-43.3133884,-23.00960056,11.40388083,-43.31331308,-23.00931784,11.40384444,-47.28581361,64.28581361,97.367462,0.134694112,0.097367462,32.24765044,7.227556331,31.42727141,1.519218353,0.340497248,1.480569494
128.png,-43.3133812,-23.00956976,11.40413444,-43.3133026,-23.00927976,11.40404444,-56.34648106,73.34648106,101.304744,0.225212596,0.101304744,33.11119722,7.56436285,32.23556726,0.861970377,0.196919992,0.839175457
129.png,-43.31336964,-23.00952256,11.40439306,-43.31328576,-23.00922016,11.40434444,-58.5202141,75.5202141,60.607627,0.094423834,0.060607627,34.57539204,8.106410759,33.61166225,1.462607481,0.342917211,1.421839805
130.png,-43.31336124,-23.00948944,11.40464222,-43.31327496,-23.00918092,11.40454444,-50.25251742,67.25251742,157.995235,0.272201755,0.157995235,35.29311051,8.352720394,34.29046094,0.716847129,0.169654178,0.696482065
131.png,-43.31334772,-23.00943868,11.40489611,-43.31326182,-23.00913182,11.40484444,-56.3201733,73.3201733,126.719777,0.19271721,0.126719777,35.10538068,8.313811492,34.10671915,0.187811675,0.044478391,0.182468896
132.png,-43.31333724,-23.00940512,11.40514972,-43.31325156,-23.00909456,11.40514444,-43.3244736,60.3244736,112.539664,0.134461271,0.112539664,35.49659455,8.290712896,34.51481282,0.389528752,0.090979743,0.37875498
133.png,-43.31332032,-23.00935292,11.40540333,-43.31322156,-23.00905304,11.40534444,-55.43841048,72.43841048,108.494736,0.113256758,0.108494736,34.71894554,9.639129289,33.35404572,0.503649036,0.139829655,0.483849169
134.png,-43.313311,-23.0093146,11.40565694,-43.31314132,-23.00897443,11.40564444,-47.03064195,64.03064195,135.727811,0.160877901,0.135727811,41.49394986,16.93795177,37.8794623,7.627211962,3.113450245,6.962814796
135.png,-43.3132975,-23.0092552,11.40590194,-43.31314204,-23.00897539,11.40584444,-45.184991,62.184991,139.796706,0.14075431,0.139796706,34.84543613,15.49133408,31.21254535,6.592783125,2.930972238,5.905437415
136.png,-43.3132885,-23.0092156,11.40616,-43.31314312,-23.00897683,11.40614444,-39.85644712,56.85644712,123.756264,0.14443619,0.123756264,30.35326032,14.46877074,26.68286126,4.287334532,2.043683603,3.768898343
137.png,-43.31327644,-23.00916388,11.40641806,-43.31314384,-23.00897779,11.40634444,-46.58227553,63.58227553,131.517883,0.14884346,0.131517883,24.68786302,13.1800451,20.87527225,5.730176222,3.059154248,4.845254878
138.png,-43.31326716,-23.00913752,11.40667444,-43.313144,-23.00897708,11.40664444,-45.22894937,62.22894937,148.035414,0.146150622,0.148035414,21.79692609,12.22388193,18.04668107,2.990000861,1.676815223,2.475559706
139.png,-43.31325112,-23.00909232,11.40717333,-43.31316091,-23.00897958,11.40714444,-46.13110808,63.13110808,167.37201,0.157627484,0.16737201,15.53727767,8.8544738,12.76735255,4.391046446,2.502394984,3.608227852
140.png,-43.3132452,-23.00907784,11.40743583,-43.31316799,-23.00898066,11.40734444,-48.48422497,65.48422497,147.311146,0.172610327,0.147311146,13.35942063,7.521796527,11.0406837,0.978976276,0.551196085,0.809059593
141.png,-43.3132398,-23.00906596,11.40769,-43.31317861,-23.00898228,11.40764444,-51.16937826,68.16937826,216.731029,0.243831182,0.216731029,11.19054552,5.868284977,9.528459505,0.323963085,0.169885168,0.275846172
142.png,-43.3132344,-23.0090566,11.40794361,-43.31318569,-23.00898336,11.40784444,-50.9810514,67.9810514,87.516511,0.125256438,0.087516511,9.524817917,4.577018187,8.353027049,0.439526902,0.211208513,0.385454098
143.png,-43.31322316,-23.00904084,11.40820167,-43.31319631,-23.00898498,11.40814444,-50.57543364,67.57543364,94.733115,0.193202122,0.094733115,6.770907139,2.303092153,6.367177556,0.987989332,0.336059915,0.929078389
144.png,-43.3132146,-23.00903108,11.40845528,-43.3131506,-23.0090076,11.40844444,-51.8369177,68.8369177,121.03863,0.168022987,0.12103863,7.057493838,2.96254286,6.405588113,3.921302672,1.646055597,3.559089156
145.png,-43.31319732,-23.00901908,11.40870472,-43.31306726,-23.0090424,11.40864444,-50.99131904,67.99131904,135.465311,0.174295059,0.135465311,13.58100285,2.039531609,13.42698585,7.158118743,1.074972858,7.076941238
146.png,-43.31318328,-23.00901332,11.4089625,-43.3130246,-23.009064,11.40894444,-52.37661974,69.37661974,163.685862,0.17482301,0.163685862,17.2081915,5.087432518,16.43897458,3.410431807,1.008260611,3.257983372
147.png,-43.31316196,-23.00900484,11.40921639,-43.31299616,-23.0090784,11.40914444,-49.22922044,66.22922044,137.825316,0.14234959,0.137825316,18.84845828,7.643023709,17.2292939,0.944329588,0.382924339,0.863207577
148.png,-43.31314324,-23.00900196,11.40947,-43.312931,-23.009113,11.40944444,-50.13749526,67.13749526,146.862433,0.168567329,0.146862433,24.99248839,11.80878985,22.02673281,5.755467487,2.71942133,5.072489884
149.png,-43.31311096,-23.00900268,11.40971917,-43.31289788,-23.00913028,11.40964444,-49.8345073,66.8345073,102.177472,0.191606332,0.102177472,26.01626407,13.65843534,22.14256399,0.587301915,0.308331173,0.499855405
150.png,-43.3130536,-23.00902096,11.41023528,-43.31280548,-23.00917804,11.41014444,-51.75507882,68.75507882,97.716793,0.134658521,0.097716793,30.81573557,16.93006199,25.74844772,2.315023883,1.271866373,1.93434524
151.png,-43.31301364,-23.00903752,11.4104975,-43.312751,-23.0092066,11.41044444,-49.4307708,66.4307708,110.609944,0.132669725,0.110609944,32.79559882,18.26114228,27.24118177,1.930145734,1.074737683,1.603247164
152.png,-43.31298628,-23.00905036,11.41074694,-43.31269768,-23.009234,11.41074444,-53.39298553,70.39298553,47.686935,0.20525683,0.047686935,35.90164028,19.87179514,29.90049386,3.107205658,1.719858865,2.587820026
153.png,-43.31291096,-23.00908948,11.41125861,-43.31262724,-23.00927086,11.41124444,-57.00966477,74.00966477,63.889783,0.105120197,0.063889783,35.34767146,19.62218111,29.4011545,0.279363677,0.15508022,0.232366498
154.png,-43.31278108,-23.009166,11.41202833,-43.312554,-23.009308,11.41194444,-48.9927312,65.9927312,69.624965,0.120311048,0.069624965,28.0930474,15.25860352,23.58801244,0.980395815,0.53249727,0.82317836
155.png,-43.3127375,-23.0091922,11.41228194,-43.31252268,-23.0093242,11.41224444,-52.59616196,69.59616196,74.792914,0.109931123,0.074792914,26.43252068,14.14899751,22.32675568,3.488131654,1.867153219,2.946319957
156.png,-43.31267,-23.00923,11.41279833,-43.31246432,-23.00935516,11.41274444,-51.20065812,68.20065812,101.348766,0.151123937,0.101348766,25.2331874,13.39036309,21.38719062,2.851874795,1.513389426,2.417197197
157.png,-43.31264408,-23.00924296,11.41305194,-43.31242544,-23.00937622,11.41304444,-54.35696324,71.35696324,36.230828,0.109272845,0.036230828,26.83614229,14.28743522,22.71668391,1.597977038,0.850755417,1.35268098
158.png,-43.3126084,-23.00926,11.41330611,-43.31239408,-23.00939264,11.41324444,-56.18557539,73.18557539,59.664124,0.193496246,0.059664124,26.42914778,14.22081811,22.27707756,0.422327172,0.227242965,0.355978757
159.png,-43.3125676,-23.00928,11.41381889,-43.3123134,-23.0094333,11.41374444,-48.64810081,65.64810081,65.872822,0.11617171,0.065872822,31.1016901,16.50503099,26.36093851,2.342176743,1.242945307,1.985164694
160.png,-43.3125436,-23.0092922,11.41433056,-43.31222916,-23.009472,11.41424444,-49.7809919,66.7809919,65.805386,0.1238085,0.065805386,37.88894479,19.43277702,32.52597907,3.416981474,1.752528064,2.933327084
161.png,-43.31253856,-23.009294,11.41458472,-43.31217552,-23.00949702,11.41454444,-51.80230509,68.80230509,88.700691,0.123501716,0.088700691,43.48123746,22.00141303,37.50407759,5.603766596,2.835493896,4.833443331
162.png,-43.3125364,-23.0092944,11.41484417,-43.31214456,-23.00951106,11.41474444,-50.26392455,67.26392455,104.800359,0.154302149,0.104800359,46.79000141,23.51055565,40.45439414,3.308445192,1.662393299,2.860464666
163.png,-43.31249132,-23.0093174,11.41561389,-43.31201386,-23.00957114,11.41554444,-46.81637391,63.81637391,120.081375,0.128195273,0.120081375,56.43962661,27.61230458,49.22389753,5.720953142,2.798896983,4.989537106
164.png,-43.3124672,-23.00933,11.41587194,-43.31195792,-23.00959696,11.41584444,-45.92928959,62.92928959,156.250036,0.211636227,0.156250036,59.99857267,29.07480354,52.48318323,0.364801218,0.176779601,0.31910641
165.png,-43.3123886,-23.0093702,11.41638806,-43.31185676,-23.00964352,11.41634444,-47.99286581,64.99286581,115.329128,0.123578393,0.115329128,62.36032763,29.7770191,54.79178402,2.375803439,1.134444719,2.087457104
166.png,-43.31229416,-23.00941376,11.41691028,-43.31177212,-23.00968216,11.41684444,-49.5495307,66.5495307,72.068979,0.276174764,0.072068979,61.21748066,29.23222052,53.78714736,0.018421569,0.008796562,0.016185632
167.png,-43.31224784,-23.00943248,11.41716806,-43.31172676,-23.00970268,11.41714444,-52.65960128,69.65960128,65.475307,0.162503361,0.065475307,61.22862911,29.43244912,53.69055747,0.005677188,0.00272901,0.004978249
168.png,-43.31204924,-23.00952796,11.41793889,-43.31160128,-23.009761,11.41784444,-49.31066337,66.31066337,119.017878,0.196230792,0.119017878,52.6777051,25.31769539,46.19474986,2.849221432,1.369378567,2.498572615
169.png,-43.31197884,-23.00956684,11.41819694,-43.31154772,-23.00978624,11.41814444,-52.7338669,69.7338669,145.958395,0.24639239,0.145958395,50.43486618,23.80490833,44.46349139,2.242654855,1.058517594,1.977129561
170.png,-43.31186052,-23.00963164,11.41871306,-43.3114741,-23.00982086,11.41864444,-49.8573277,66.8573277,90.208063,0.120209785,0.090208063,44.81489623,20.45894922,39.87237541,2.814148239,1.284718269,2.503782994
171.png,-43.31181408,-23.00965756,11.41897528,-43.311439,-23.0098376,11.41894444,-57.29792057,74.29792057,88.765139,0.139868427,0.088765139,43.31337327,19.44045017,38.705519,1.511460592,0.678392656,1.350665216
172.png,-43.31174452,-23.00969636,11.41922889,-43.3114156,-23.00984876,11.41914444,-48.13433926,65.13433926,144.609627,0.15033204,0.144609627,37.70725441,16.37641355,33.96542528,5.626974319,2.443817773,5.068589023
173.png,-43.31167768,-23.00973284,11.419485,-43.311361,-23.0098745,11.41944444,-49.49745399,66.49745399,157.239841,0.185511479,0.157239841,36.05630382,15.18400446,32.70325754,1.673034554,0.704547095,1.517451155
174.png,-43.31163376,-23.00975588,11.41974306,-43.31132356,-23.00989214,11.41964444,-50.66012278,67.66012278,198.691478,0.252032186,0.198691478,35.19886391,14.58448816,32.03517951,0.868477188,0.359849548,0.790418199
175.png,-43.3115688,-23.00979136,11.42000111,-43.3112674,-23.009919,11.41994444,-50.89993733,67.89993733,74.805939,0.10292861,0.074805939,33.97791128,13.62696599,31.12562052,1.251861273,0.502063557,1.146773226
176.png,-43.31146324,-23.00985492,11.42051722,-43.3111842,-23.0099584,11.42044444,-49.87807633,66.87807633,119.862633,0.111000666,0.119862633,30.81588755,10.94208495,28.80780628,8.119064004,2.88291187,7.589994694
177.png,-43.31142192,-23.00988128,11.42077083,-43.3111354,-23.00998196,11.42074444,-46.83937936,63.83937936,123.103855,0.207955175,0.123103855,31.41761199,10.62867199,29.5651429,0.497841101,0.168421132,0.468487016
178.png,-43.3113004,-23.0099542,11.42129111,-43.311047,-23.01002526,11.42124444,-53.51993426,70.51993426,83.96656,0.109854849,0.08396656,27.14311581,7.337630448,26.13250687,2.296632754,0.620851436,2.211123131
179.png,-43.31125944,-23.00997692,11.42154472,-43.3109874,-23.01005424,11.42154444,-46.45231959,63.45231959,145.195864,0.294875456,0.145195864,29.17311504,8.031335195,28.04582494,2.006354172,0.552347696,1.928825831
180.png,-43.3111956,-23.0100096,11.42180417,-43.31094784,-23.01007344,11.42174444,-52.30252765,69.30252765,257.672395,0.426643667,0.257672395,26.36471261,6.53495161,25.54197483,2.89949139,0.718689265,2.809009801
181.png,-43.3111521,-23.01003048,11.42206222,-43.31088808,-23.01010296,11.42204444,-48.74139112,65.74139112,64.57331,0.192277522,0.06457331,28.23112514,7.493999209,27.21831006,1.920720752,0.509858524,1.851813298
182.png,-43.31109,-23.0100618,11.42231583,-43.3108376,-23.01012816,11.42224444,-54.03073664,71.03073664,79.932546,0.174515605,0.079932546,26.89815816,6.814707168,26.02058183,1.370250286,0.347155905,1.325544651
183.png,-43.310992,-23.010114,11.4228375,-43.31074036,-23.01017588,11.42274444,-54.26248765,71.26248765,79.23121,0.101804339,0.07923121,26.69154568,6.316332201,25.9334255,5.487270528,1.298516914,5.331415541
184.png,-43.310844,-23.01018888,11.42361167,-43.31059012,-23.01025056,11.42354444,-56.06304914,73.06304914,71.109589,0.185170067,0.071109589,26.90790127,6.293793899,26.16148522,0.063783919,0.014919143,0.062014575
185.png,-43.310808,-23.0102082,11.42387389,-43.31053846,-23.01027606,11.42384444,-51.87436053,68.87436053,63.212105,0.122753348,0.063212105,28.63555874,6.979255533,27.77202219,1.735903331,0.423086312,1.68355527
186.png,-43.31075604,-23.01023872,11.42414056,-43.31050714,-23.01029154,11.42404444,-53.36763334,70.36763334,125.003233,0.176025119,0.125003233,26.17784108,5.308914208,25.63386029,2.668738416,0.541225048,2.613281497
187.png,-43.31070528,-23.01026928,11.42439861,-43.31046592,-23.01031188,11.42434444,-53.16008342,70.16008342,126.088201,0.228673276,0.126088201,24.98733449,4.173513215,24.6363283,1.41885556,0.236984558,1.398924379
188.png,-43.31067096,-23.010288,11.42465667,-43.31042866,-23.01033024,11.42464444,-54.82886673,71.82886673,141.010544,0.279462439,0.141010544,25.27595927,4.133276711,24.93572017,0.243484483,0.039816045,0.240206944
189.png,-43.31054222,-23.01035928,11.425435,-43.31037793,-23.01035516,11.42534444,-53.12318144,70.12318144,73.701532,0.109605748,0.073701532,16.84832121,0.578328798,16.83839255,3.163627542,0.108593425,3.161763225
190.png,-43.31045072,-23.01041812,11.42621333,-43.3103174,-23.0103858,11.42614444,-49.96456639,66.96456639,113.576077,0.178381742,0.113576077,14.12816159,3.975914499,13.5571772,1.449652227,0.407957771,1.391065073
191.png,-43.31043488,-23.01042748,11.42647556,-43.310285,-23.010402,11.42644444,-54.11071985,71.11071985,45.765842,0.112918294,0.045765842,15.62185785,3.208877752,15.2887392,1.848554767,0.37971068,1.809136404
192.png,-43.31034632,-23.0104728,11.42752111,-43.3101338,-23.0104766,11.42744444,-54.80772398,71.80772398,45.166293,0.111670137,0.045166293,21.79047175,10.64470863,19.01354353,3.261401529,1.593204102,2.845775926
193.png,-43.310306,-23.010494,11.42778333,-43.31007412,-23.010506,11.42774444,-52.97982452,69.97982452,65.657069,0.120539822,0.065657069,23.80820457,0.77640114,23.79554173,2.176853594,0.070988621,2.175695794
194.png,-43.3102236,-23.010536,11.42829083,-43.30998904,-23.01054764,11.42824444,-51.67469484,68.67469484,100.683854,0.243624077,0.100683854,24.08034576,0.736460065,24.06908138,4.710121788,0.144051777,4.707918472
195.png,-43.310188,-23.01055296,11.42856167,-43.30994892,-23.01056754,11.42854444,-49.05294377,66.05294377,84.928175,0.107076337,0.084928175,24.56230919,1.062414051,24.53932169,0.561637465,0.024292974,0.561111837
196.png,-43.3101361,-23.0105778,11.42882417,-43.30992516,-23.01057942,11.42874444,-44.64526683,61.64526683,167.726675,0.163623136,0.167726675,21.6251623,6.259889408,20.69930987,3.221235414,0.932459011,3.083322524
197.png,-43.31008588,-23.01060264,11.42916889,-43.30988592,-23.01059904,11.42914444,-48.78892073,65.78892073,141.893569,0.175582617,0.141893569,20.5026816,0.4802603,20.49705596,1.653405273,0.038729808,1.652951602
198.png,-43.31003908,-23.01062596,11.42942694,-43.30986864,-23.01060768,11.42934444,-42.55046663,59.55046663,130.789905,0.173761499,0.130789905,17.58945861,2.387945635,17.42661097,3.435260589,0.466371121,3.40345608
199.png,-43.30999792,-23.01064696,11.42968611,-43.30984272,-23.01062064,11.42964444,-40.32649806,57.32649806,156.889014,0.145478164,0.156889014,16.17504443,3.304201322,15.83396084,1.797937051,0.367278495,1.760023905
200.png,-43.3099752,-23.0106584,11.42994056,-43.30982544,-23.01062928,11.42984444,-41.02874944,58.02874944,166.342508,0.175910164,0.166342508,15.68761351,3.6192346,15.26441478,0.638052495,0.147202866,0.620839998
201.png,-43.30994856,-23.01067204,11.43020778,-43.30980281,-23.01064051,11.43014444,-43.19422362,60.19422362,184.654131,0.176648861,0.184654131,15.34406809,3.889275858,14.84297676,0.488674855,0.123864891,0.472716197
202.png,-43.30993524,-23.01067852,11.43047,-43.30978373,-23.01064987,11.43044444,-48.78762757,65.78762757,149.884012,0.23432177,0.149884012,15.8527236,3.566541288,15.4463144,0.671085155,0.150980549,0.653880844
203.png,-43.3099184,-23.01068564,11.43073222,-43.30977101,-23.01065611,11.43064444,-50.57115519,67.57115519,127.114542,0.132945784,0.127114542,15.45946207,3.665070555,15.01872915,0.422114987,0.100073418,0.410080935
204.png,-43.30989192,-23.01069644,11.43125417,-43.30973187,-23.01067532,11.43124444,-46.42957666,63.42957666,89.492206,0.125374907,0.089492206,16.57331036,2.71388963,16.34959997,0.787559623,0.128963366,0.77692896
205.png,-43.30987292,-23.01070388,11.4315125,-43.30971867,-23.0106818,11.43144444,-52.94884741,69.94884741,95.218351,0.214592974,0.095218351,16.00079827,2.823207198,15.74976338,0.583174432,0.102896257,0.574025067
206.png,-43.30985924,-23.0107104,11.431775,-43.30969196,-23.01071532,11.43174444,-51.19236149,68.19236149,96.959315,0.125099834,0.096959315,17.15726983,1.884586343,17.0534525,3.035394162,0.333413325,3.017027225
207.png,-43.3098383,-23.0107215,11.43202861,-43.309661,-23.010783,11.43194444,-48.82705267,65.82705267,106.545206,0.159659758,0.106545206,19.40995719,6.28986663,18.36257106,5.665758009,1.836009317,5.360026456
208.png,-43.309814,-23.010735,11.43229667,-43.3096691,-23.01082566,11.43224444,-61.56455431,78.56455431,95.227315,0.155929052,0.095227315,17.92914381,9.574513991,15.15859095,0.50691375,0.270701872,0.428581435
209.png,-43.3097978,-23.010744,11.43255889,-43.30967704,-23.01086792,11.43254444,-54.69459023,71.69459023,52.284478,0.098656442,0.052284478,18.48208688,12.7897666,13.34201655,2.813440082,1.946925271,2.030991651
210.png,-43.309754,-23.01078056,11.43307694,-43.30968874,-23.01093452,11.43304444,-53.50443811,70.50443811,27.194484,0.083644277,0.027194484,18.31571933,7.201168371,16.84068729,7.374933559,2.899593368,6.781003119
211.png,-43.3097326,-23.0108078,11.43333917,-43.30969308,-23.01095912,11.43324444,-52.95679976,69.95679976,47.0972,0.105320352,0.0470972,17.24058125,4.564819351,16.62528394,3.684773859,0.975624126,3.553268348
